Date,ES,VaR
2014-04-14,1366.94002613,1380.21278052
2014-04-11,1466.13498161,1512.04394498
2014-04-10,1400.57258528,1383.11843942
2014-04-09,1395.65519076,1410.60086145
2014-04-08,1457.14253013,1473.29464079
2014-04-07,1461.45321038,1465.59362889
2014-04-04,1436.64690606,1421.07216317
2014-04-03,1422.37649745,1438.36586313
2014-04-02,1409.53426047,1419.038459
2014-04-01,1422.01612974,1411.32381389
2014-03-31,1410.36160183,1383.44824419
2014-03-28,1429.93448122,1440.82654981
2014-03-27,1472.76572744,1458.29016181
2014-03-26,1424.90172078,1396.52743612
2014-03-25,1405.3902354,1403.86535647
2014-03-24,1384.98477393,1411.83942202
2014-03-21,1481.7409319,1480.63461186
2014-03-20,1412.32819906,1424.20556198
2014-03-19,1411.65659726,1404.04763955
2014-03-18,1408.64419208,1405.93992246
2014-03-17,1438.0915406,1446.91759726
2014-03-14,1480.30957311,1487.79777186
2014-03-13,1434.42067976,1420.82807686
2014-03-12,1418.92061965,1435.76614066
2014-03-11,1414.65863855,1382.21657901
2014-03-10,1409.31156294,1366.75864931
2014-03-07,1386.62615666,1401.27698745
2014-03-06,1396.40056069,1403.09492628
2014-03-05,1400.5325495,1371.7077806
2014-03-04,1422.46490797,1394.37247956
2014-03-03,1353.84387995,1356.26358852
2014-02-28,1372.94062188,1367.40790764
2014-02-27,1389.00164289,1409.30924482
2014-02-26,1394.06205899,1346.17778121
2014-02-25,1402.23013305,1419.40469269
2014-02-24,1446.19196674,1415.52586342
2014-02-21,1416.16997371,1418.02161373
2014-02-20,1398.08059598,1374.32922895
2014-02-19,1390.79941343,1385.13883119
2014-02-18,1394.59234074,1372.36511391
2014-02-14,1461.8738692,1411.52328953
2014-02-13,1418.69092861,1387.02888285
2014-02-12,1431.12084597,1412.70746843
2014-02-11,1382.93623239,1398.92250655
2014-02-10,1433.82698084,1437.66012654
2014-02-07,1389.34311646,1360.0650078
2014-02-06,1462.76486921,1434.24600369
2014-02-05,1365.01131869,1358.98385976
2014-02-04,1457.47896736,1506.84476836
2014-02-03,1430.94162562,1414.65489938
2014-01-31,1425.42046839,1434.09710957
2014-01-30,1498.97871715,1529.55775518
2014-01-29,1386.22990953,1355.83559885
2014-01-28,1392.46748329,1376.3525001
2014-01-27,1387.10632075,1365.2303432
2014-01-24,1382.59943425,1358.68019302
2014-01-23,1505.3579431,1551.41038818
2014-01-22,1431.69220105,1417.93887362
2014-01-21,1380.95806244,1356.33010134
2014-01-17,1468.68411988,1481.59099185
2014-01-16,1456.17306385,1446.09875899
2014-01-15,1380.83969681,1364.58713135
2014-01-14,1316.29515627,1305.37411578
2014-01-13,1342.1622157,1338.71848553
2014-01-10,1375.15502148,1336.46143174
2014-01-09,1325.9376633,1326.4148171
2014-01-08,1374.29281086,1364.9424674
2014-01-07,1357.14772811,1352.79028117
2014-01-06,1379.59909374,1360.4279088
2014-01-03,1332.39853695,1331.01705227
2014-01-02,1341.63465519,1351.33289845
2013-12-31,1327.18379734,1310.66022378
2013-12-30,1320.38791013,1311.37452262
2013-12-27,1400.46101094,1386.27996495
2013-12-26,1327.48646412,1298.28705
2013-12-24,1300.80421975,1307.47528728
2013-12-23,1318.44974027,1362.93111332
2013-12-20,1373.86738762,1369.11877113
2013-12-19,1349.84736522,1361.0677983
2013-12-18,1347.23925258,1353.65614481
2013-12-17,1357.09605697,1343.57267311
2013-12-16,1340.6105197,1344.41039901
2013-12-13,1390.30749974,1402.53154246
2013-12-12,1368.37931067,1376.59744907
2013-12-11,1345.57840923,1329.24890306
2013-12-10,1353.08213196,1366.61680755
2013-12-09,1370.07295737,1371.71962675
2013-12-06,1355.18225291,1340.52185741
2013-12-05,1282.81650404,1255.26282535
2013-12-04,1349.70710779,1345.09368126
2013-12-03,1300.49778253,1311.45383789
2013-12-02,1378.58499235,1384.29555466
2013-11-29,1384.98479889,1422.27596
2013-11-27,1343.23571102,1334.0357612
2013-11-26,1303.58145138,1269.29297273
2013-11-25,1283.50546511,1270.83279072
2013-11-22,1375.14920607,1389.4580808
2013-11-21,1383.56820929,1408.38006803
2013-11-20,1368.58926986,1368.05431988
2013-11-19,1337.3682087,1342.11092253
2013-11-18,1277.38147265,1274.12915977
2013-11-15,1357.23660933,1335.80450794
2013-11-14,1304.4923229,1281.71938545
2013-11-13,1291.80075914,1257.43633764
2013-11-12,1362.9582897,1356.75817284
2013-11-11,1366.82845371,1337.47375387
2013-11-08,1298.47034039,1269.74400102
2013-11-07,1341.5250001,1331.09746925
2013-11-06,1319.6705334,1320.73277742
2013-11-05,1358.5074626,1376.37008949
2013-11-04,1299.55447937,1267.20381406
2013-11-01,1343.10898654,1300.77147392
2013-10-31,1355.61227779,1371.92681306
2013-10-30,1325.40677662,1319.72118626
2013-10-29,1346.90912323,1318.02772708
2013-10-28,1378.22134489,1357.38213853
2013-10-25,1269.63212996,1238.0930459
2013-10-24,1317.83111459,1301.74985996
2013-10-23,1382.04850104,1388.56110717
2013-10-22,1311.90463933,1341.72733185
2013-10-21,1323.86078092,1302.5985779
2013-10-18,1312.19263369,1317.74345622
2013-10-17,1335.92379023,1306.02179893
2013-10-16,1331.92852698,1318.10943014
2013-10-15,1337.50189901,1338.14575009
2013-10-14,1356.47552833,1342.40038044
2013-10-11,1345.89209644,1364.08062913
2013-10-10,1359.05221511,1348.14712698
2013-10-09,1386.81338768,1361.43127128
2013-10-08,1227.53824857,1236.1196901
2013-10-07,1264.63929036,1272.75874127
2013-10-04,1297.18776035,1286.33367533
2013-10-03,1306.50113696,1324.34187281
2013-10-02,1285.18622679,1253.25052478
2013-10-01,1332.82779993,1340.88664158
2013-09-30,1321.82900524,1319.76742507
2013-09-27,1256.80253455,1263.23359113
2013-09-26,1311.57715008,1334.37816024
2013-09-25,1322.19428651,1303.96401555
2013-09-24,1358.80451974,1355.71293414
2013-09-23,1320.57215162,1331.02935089
2013-09-20,1236.41581156,1234.86096488
2013-09-19,1280.79591868,1282.29388496
2013-09-18,1278.20897164,1262.47970402
2013-09-17,1330.90144109,1354.39736881
2013-09-16,1289.07274994,1308.61153877
2013-09-13,1223.61191479,1188.55715927
2013-09-12,1239.33125832,1203.59865212
2013-09-11,1322.05806105,1331.27121308
2013-09-10,1319.26561995,1318.36744355
2013-09-09,1251.97065239,1254.90836772
2013-09-06,1328.73459453,1322.49711745
2013-09-05,1342.3472427,1353.35392412
2013-09-04,1305.77407616,1312.89166009
2013-09-03,1230.16477436,1239.69640693
2013-08-30,1361.986605,1341.30086884
2013-08-29,1331.7079113,1355.53527436
2013-08-28,1278.90611355,1281.35082676
2013-08-27,1317.63891139,1317.28071881
2013-08-26,1283.78751829,1301.09158519
2013-08-23,1313.05688475,1322.39745771
2013-08-22,1313.36035821,1305.74633097
2013-08-21,1286.74166713,1294.45291104
2013-08-20,1375.3670226,1375.44316482
2013-08-19,1277.19221993,1243.93974706
2013-08-16,1368.08842378,1379.69520931
2013-08-15,1332.55068006,1327.196508
2013-08-14,1281.98835112,1275.83967547
2013-08-13,1306.78380122,1290.27638543
2013-08-12,1253.00238855,1244.74547579
2013-08-09,1256.7274419,1262.75778547
2013-08-08,1333.53893728,1333.83352982
2013-08-07,1334.01983906,1342.50665356
2013-08-06,1293.49398177,1264.25938526
2013-08-05,1232.5378797,1215.50940253
2013-08-02,1243.89942609,1244.22211012
2013-08-01,1312.44804664,1275.00722116
2013-07-31,1229.84249571,1220.65593013
2013-07-30,1332.79606812,1311.69887482
2013-07-29,1341.70448469,1320.69143959
2013-07-26,1287.47351171,1287.91387426
2013-07-25,1346.31852437,1334.0159635
2013-07-24,1305.37805788,1281.06476956
2013-07-23,1285.86637211,1282.56054207
2013-07-22,1319.89494219,1311.95259554
2013-07-19,1271.47037637,1251.87994636
2013-07-18,1336.49644032,1341.05306292
2013-07-17,1329.4827868,1308.68735536
2013-07-16,1290.58991638,1279.49021922
2013-07-15,1271.73244951,1272.69624061
2013-07-12,1312.75918808,1336.52095033
2013-07-11,1284.46944372,1318.64516354
2013-07-10,1307.06004657,1279.35029701
2013-07-09,1284.47613374,1284.8012664
2013-07-08,1310.53167535,1320.34185779
2013-07-05,1301.78153546,1314.80372909
2013-07-03,1295.66119614,1304.36274084
2013-07-02,1265.64255953,1309.60118035
2013-07-01,1299.55326177,1305.04573878
2013-06-28,1323.51898891,1319.68592366
2013-06-27,1359.37786841,1366.21434641
2013-06-26,1319.88745829,1307.10819196
2013-06-25,1299.25822379,1302.6291522
2013-06-24,1265.23680721,1252.90324953
2013-06-21,1360.87342279,1362.83882428
2013-06-20,1397.90218408,1415.84559654
2013-06-19,1301.77222903,1334.63313366
2013-06-18,1349.97701705,1326.46142059
2013-06-17,1308.01721326,1313.08097439
2013-06-14,1310.97084216,1290.40206014
2013-06-13,1268.78102348,1256.78660578
2013-06-12,1337.6881899,1334.13518012
2013-06-11,1310.08829796,1300.23099578
2013-06-10,1270.4568273,1270.24841205
2013-06-07,1310.43505447,1308.67839393
2013-06-06,1290.35299997,1251.43432515
2013-06-05,1270.40656715,1273.0795665
2013-06-04,1314.20071966,1343.61478769
2013-06-03,1367.45406275,1347.22836034
2013-05-31,1269.46500665,1266.34888684
2013-05-30,1369.13774737,1364.07594368
2013-05-29,1215.46283308,1212.57161555
2013-05-28,1301.12472018,1309.25185689
2013-05-24,1392.87147302,1380.28737647
2013-05-23,1295.47094082,1311.31759509
2013-05-22,1322.29853603,1328.90392447
2013-05-21,1305.94312282,1322.29638312
2013-05-20,1324.37196917,1322.01574095
2013-05-17,1235.61814295,1216.04387354
2013-05-16,1317.73235534,1333.97711865
2013-05-15,1348.67788951,1318.66250035
2013-05-14,1295.18566305,1277.73898333
2013-05-13,1295.25074552,1305.41591004
2013-05-10,1325.24997113,1346.29558393
2013-05-09,1311.88139432,1316.38437252
2013-05-08,1360.13587005,1378.88240612
2013-05-07,1354.31008392,1351.63199468
2013-05-06,1286.59583505,1329.98590808
2013-05-03,1300.89635326,1282.55429402
2013-05-02,1358.49060673,1335.45053288
2013-05-01,1372.26783592,1325.589098
2013-04-30,1324.3375039,1314.61566534
2013-04-29,1303.67165509,1279.50521673
2013-04-26,1324.33991467,1307.98245826
2013-04-25,1299.32573832,1281.32209043
2013-04-24,1246.92017279,1244.22689972
2013-04-23,1313.98434635,1305.75606036
2013-04-22,1307.75433916,1312.29982083
2013-04-19,1312.9514037,1313.18083529
2013-04-18,1292.13447447,1302.78409704
2013-04-17,1224.33934599,1216.51295282
2013-04-16,1316.62586222,1301.1680088
2013-04-15,1293.79614292,1301.62376422
2013-04-12,1394.89194452,1359.60875643
2013-04-11,1377.10002646,1362.04617749
2013-04-10,1333.59396717,1315.36310732
2013-04-09,1380.65886247,1376.14312467
2013-04-08,1412.37325051,1355.07471523
2013-04-05,1268.2002397,1253.43821889
2013-04-04,1389.51589403,1364.58929598
2013-04-03,1346.57687156,1327.9167391
2013-04-02,1414.35394683,1408.38322188
2013-04-01,1356.03642024,1335.24229386
2013-03-28,1348.55335196,1340.28789683
2013-03-27,1343.06209545,1295.14852031
2013-03-26,1390.28586288,1387.17519305
2013-03-25,1293.95930439,1278.30069966
2013-03-22,1405.01409327,1386.76757376
2013-03-21,1375.22963713,1364.01508896
2013-03-20,1321.48525047,1290.24371506
2013-03-19,1284.13809713,1278.69450629
2013-03-18,1381.70848883,1371.60603573
2013-03-15,1369.1714817,1359.81542942
2013-03-14,1445.80379525,1404.0174993
2013-03-13,1323.70664804,1324.76014037
2013-03-12,1343.59313824,1335.29411837
2013-03-11,1391.6709297,1436.20057813
2013-03-08,1349.02474696,1345.71669457
2013-03-07,1371.49109737,1374.29599962
2013-03-06,1379.81186174,1376.17996748
2013-03-05,1350.65754004,1353.83840314
2013-03-04,1404.82920531,1375.35848343
2013-03-01,1422.30804906,1439.71091576
2013-02-28,1363.03355663,1375.48364574
2013-02-27,1339.20922411,1322.55499438
2013-02-26,1418.22978232,1390.68182524
2013-02-25,1341.80137724,1367.35015008
2013-02-22,1326.68976673,1285.77497581
2013-02-21,1387.03712337,1384.15955598
2013-02-20,1345.76577827,1343.34763428
2013-02-19,1330.47838373,1325.68541762
2013-02-15,1435.77120992,1425.18012982
2013-02-14,1381.02132857,1383.11356602
2013-02-13,1417.35171788,1431.07918431
2013-02-12,1312.89870731,1346.96902911
2013-02-11,1428.11152177,1428.70509815
2013-02-08,1361.25109483,1355.77786385
2013-02-07,1378.21021459,1377.03848446
2013-02-06,1420.84216978,1409.25210862
2013-02-05,1405.20492958,1425.58990384
2013-02-04,1366.82494277,1358.0882803
2013-02-01,1416.33486571,1417.58031027
2013-01-31,1420.68034755,1420.61181821
2013-01-30,1418.62150217,1439.08107656
2013-01-29,1362.14832868,1355.4707355
2013-01-28,1443.62614418,1470.97231486
2013-01-25,1386.4692497,1358.38503419
2013-01-24,1360.5830677,1321.40137479
2013-01-23,1367.10400164,1351.04759667
2013-01-22,1351.05287742,1326.80778756
2013-01-18,1388.67046686,1383.36516981
2013-01-17,1340.27783211,1298.33156791
2013-01-16,1365.96602211,1335.73089346
2013-01-15,1384.7412569,1408.09758287
2013-01-14,1395.20055624,1384.30426855
2013-01-11,1393.54802798,1374.47220569
2013-01-10,1380.73685679,1358.26758407
2013-01-09,1365.48654784,1340.9256778
2013-01-08,1349.15331155,1342.22579473
2013-01-07,1382.08378335,1387.77812301
2013-01-04,1410.89501717,1408.47013867
2013-01-03,1332.79844544,1362.97179207
2013-01-02,1326.2024783,1341.6089876
2012-12-31,1340.04739594,1325.11189298
2012-12-28,1429.71197142,1466.46843054
2012-12-27,1364.6431131,1360.02157526
2012-12-26,1297.22061123,1284.69625215
2012-12-24,1374.52353865,1363.90588197
2012-12-21,1411.26714809,1380.98856522
2012-12-20,1357.11358721,1357.86940253
2012-12-19,1395.32439518,1402.03825501
2012-12-18,1371.88977918,1348.26668231
2012-12-17,1383.55885145,1388.81469557
2012-12-14,1395.41648816,1364.86228995
2012-12-13,1382.77004467,1386.90964561
2012-12-12,1412.52175503,1383.9389361
2012-12-11,1448.59088956,1428.64535741
2012-12-10,1371.8961294,1392.68557474
2012-12-07,1368.27859312,1387.47232464
2012-12-06,1513.33270711,1523.27653312
2012-12-05,1450.17006837,1441.01593496
2012-12-04,1368.82572612,1356.92288752
2012-12-03,1339.29850881,1347.77905285
2012-11-30,1417.11159526,1438.23743784
2012-11-29,1366.13704455,1358.06316393
2012-11-28,1396.75956117,1394.76585095
2012-11-27,1322.96224997,1293.18423381
2012-11-26,1374.62109544,1360.00603426
2012-11-23,1378.40912862,1340.26908016
2012-11-21,1382.69816846,1391.71654529
2012-11-20,1281.32934283,1252.68377247
2012-11-19,1397.69060839,1366.51308298
2012-11-16,1365.84603541,1379.79337931
2012-11-15,1394.36363956,1390.69026951
2012-11-14,1419.95961117,1378.24822026
2012-11-13,1333.72522777,1339.30630666
2012-11-12,1393.67194787,1379.84358484
2012-11-09,1392.12596312,1332.56101491
2012-11-08,1434.55469125,1422.96300975
2012-11-07,1432.74332638,1444.65062922
2012-11-06,1439.82366921,1470.90992783
2012-11-05,1393.00094391,1407.20788465
2012-11-02,1468.39233808,1404.29881346
2012-11-01,1411.75006544,1444.06895597
2012-10-31,1414.09116183,1429.35786197
2012-10-26,1439.297724,1445.48422224
2012-10-25,1363.84039467,1372.17712425
2012-10-24,1385.54275493,1402.3808896
2012-10-23,1401.43901494,1362.38043448
2012-10-22,1370.51859021,1345.41523117
2012-10-19,1420.87240866,1394.77577424
2012-10-18,1349.20992079,1346.53353363
2012-10-17,1379.6903568,1372.29830208
2012-10-16,1301.74608592,1252.29349641
2012-10-15,1373.19274349,1394.3697586
2012-10-12,1400.45919854,1408.66431506
2012-10-11,1403.99955625,1424.03813639
2012-10-10,1399.40134605,1396.37004023
2012-10-09,1424.97502455,1401.86138993
2012-10-08,1387.97338925,1374.03889863
2012-10-05,1396.29106673,1396.46746189
2012-10-04,1393.23968369,1335.57216725
2012-10-03,1395.01802876,1397.06124312
2012-10-02,1377.04785092,1384.72465396
2012-10-01,1381.55431317,1388.93074002
2012-09-28,1355.87139486,1361.39535675
2012-09-27,1417.71500897,1413.31900824
2012-09-26,1426.80703865,1393.1881854
2012-09-25,1436.72682083,1464.76966919
2012-09-24,1393.11549933,1390.26746441
2012-09-21,1443.25070942,1437.35878626
2012-09-20,1386.81954437,1386.49740965
2012-09-19,1400.08849139,1398.99128526
2012-09-18,1427.47727444,1430.5989894
2012-09-17,1364.82893862,1347.78517089
2012-09-14,1389.89532746,1373.80754363
2012-09-13,1372.57461436,1366.71323866
2012-09-12,1358.40387635,1326.34375419
2012-09-11,1353.07051102,1338.15996024
2012-09-10,1380.43553109,1348.51005592
2012-09-07,1330.99546272,1339.75965828
2012-09-06,1373.50251736,1370.45774002
2012-09-05,1414.85830162,1383.55762662
2012-09-04,1384.36389296,1390.16061687
2012-08-31,1435.08187324,1444.26045534
2012-08-30,1403.27120333,1401.05462552
2012-08-29,1363.32069077,1353.84944103
2012-08-28,1417.92350064,1409.60960832
2012-08-27,1400.88298121,1388.84102785
2012-08-24,1387.85775065,1378.58909974
2012-08-23,1414.01588071,1429.90170627
2012-08-22,1384.24087772,1378.00630455
2012-08-21,1385.32055608,1405.65142111
2012-08-20,1397.14888017,1391.63405298
2012-08-17,1405.17537532,1363.69487392
2012-08-16,1440.83666025,1440.31827645
2012-08-15,1446.90867553,1417.30851895
2012-08-14,1394.86996507,1400.88058712
2012-08-13,1462.70084521,1432.83181238
2012-08-10,1429.12633461,1400.184996
2012-08-09,1426.68941865,1449.25115287
2012-08-08,1403.03937772,1402.94645919
2012-08-07,1444.20987916,1409.086118
2012-08-06,1463.02616275,1424.67845138
2012-08-03,1362.42280509,1385.7736308
2012-08-02,1330.60448694,1337.19663199
2012-08-01,1461.59071498,1449.13780907
2012-07-31,1402.53235631,1437.55088825
2012-07-30,1371.09656385,1381.01642202
2012-07-27,1483.55594051,1476.18813115
2012-07-26,1451.32972464,1425.94217475
2012-07-25,1426.99461579,1455.88611794
2012-07-24,1451.21883449,1473.16158129
2012-07-23,1450.12187675,1441.06326188
2012-07-20,1474.97794,1429.8370626
2012-07-19,1370.34778104,1365.69624392
2012-07-18,1413.21496195,1428.52612196
2012-07-17,1439.51723827,1433.84898762
2012-07-16,1471.78308871,1437.65974825
2012-07-13,1404.07373017,1390.07146277
2012-07-12,1479.2640868,1468.27726162
2012-07-11,1448.13778104,1463.23614037
2012-07-10,1430.69265132,1420.87203079
2012-07-09,1458.05562271,1457.44507651
2012-07-06,1457.03868454,1436.32939282
2012-07-05,1420.20592833,1437.12134521
2012-07-03,1397.67054534,1382.44270359
2012-07-02,1384.63426521,1379.50574564
2012-06-29,1431.76291245,1457.85044492
2012-06-28,1341.37456742,1344.81060571
2012-06-27,1426.07000212,1404.84940675
2012-06-26,1386.95079861,1384.43951365
2012-06-25,1382.74545427,1393.95393423
2012-06-22,1423.86916014,1424.21109309
2012-06-21,1352.85094041,1346.81194486
2012-06-20,1388.87799264,1401.74627322
2012-06-19,1418.17537271,1432.76339069
2012-06-18,1375.35813115,1343.67233611
2012-06-15,1368.75752134,1380.77083983
2012-06-14,1384.58629411,1385.17276035
2012-06-13,1435.59120994,1415.23965798
2012-06-12,1403.21824688,1378.27576589
2012-06-11,1378.65907757,1385.85051015
2012-06-08,1427.29091641,1458.55945947
2012-06-07,1375.48305441,1334.26701725
2012-06-06,1416.0944232,1363.07023656
2012-06-05,1400.76367083,1411.79406717
2012-06-04,1369.83743879,1349.35644442
2012-06-01,1381.37360395,1381.27196559
2012-05-31,1340.35261378,1325.82846554
2012-05-30,1389.55883986,1336.82997873
2012-05-29,1404.38258325,1393.79130522
2012-05-25,1389.90612317,1395.67019773
2012-05-24,1360.91724619,1335.87148819
2012-05-23,1432.9999969,1409.47288191
2012-05-22,1382.11231789,1397.67348182
2012-05-21,1361.99079428,1367.04599648
2012-05-18,1420.11058403,1430.39095893
2012-05-17,1356.19603394,1340.94260347
2012-05-16,1396.10147663,1366.42074676
2012-05-15,1444.54560391,1419.54325812
2012-05-14,1391.80437157,1375.89354545
2012-05-11,1380.49695746,1366.33747116
2012-05-10,1385.50495955,1378.23212156
2012-05-09,1353.6903619,1284.45306467
2012-05-08,1314.82104868,1310.09781976
2012-05-07,1401.05492621,1408.32555528
2012-05-04,1408.07170615,1399.90022058
2012-05-03,1357.66226146,1349.12690286
2012-05-02,1338.81047549,1352.88168301
2012-05-01,1354.11206754,1372.00786295
2012-04-30,1370.12172383,1343.07620693
2012-04-27,1363.67258924,1316.5111656
2012-04-26,1376.45139311,1389.20644747
2012-04-25,1301.09960565,1312.86755173
2012-04-24,1409.77082634,1431.81685105
2012-04-23,1352.637345,1358.40203087
2012-04-20,1407.32152653,1381.56346039
2012-04-19,1395.05532057,1383.38036138
2012-04-18,1292.0801841,1272.58089461
2012-04-17,1366.92101067,1362.41586857
2012-04-16,1494.69029312,1493.21239618
2012-04-13,1441.39333131,1463.72251956
2012-04-12,1430.67488349,1444.79307732
2012-04-11,1423.42962025,1385.10660505
2012-04-10,1464.1604661,1451.11249432
2012-04-09,1416.58445946,1435.86788197
2012-04-05,1391.94347051,1384.34831993
2012-04-04,1481.90143114,1484.7337666
2012-04-03,1415.51854375,1372.76764811
2012-04-02,1447.73867696,1449.99948416
2012-03-30,1388.10517822,1385.55184605
2012-03-29,1489.46380697,1447.84053242
2012-03-28,1410.28462705,1404.0480543
2012-03-27,1417.30543577,1437.56794005
2012-03-26,1450.86266494,1447.32631985
2012-03-23,1422.52721467,1395.55033589
2012-03-22,1384.23480839,1374.27389526
2012-03-21,1456.94375197,1462.54307452
2012-03-20,1577.71607166,1546.42767741
2012-03-19,1675.08328246,1659.90724044
2012-03-16,1665.8619269,1647.73243113
2012-03-15,1679.27934173,1699.7392971
2012-03-14,1625.97619265,1648.81982309
2012-03-13,1630.74907769,1657.35042334
2012-03-12,1689.64429086,1711.99193033
2012-03-09,1601.99629261,1544.69688583
2012-03-08,1593.96418093,1572.26226903
2012-03-07,1602.01602289,1585.77024316
2012-03-06,1599.83304236,1626.15365661
2012-03-05,1670.37843505,1674.13685979
2012-03-02,1585.21349106,1573.88197018
2012-03-01,1733.88521314,1715.92747041
2012-02-29,1628.5549891,1633.37528135
2012-02-28,1656.50111394,1673.6570463
2012-02-27,1630.79121849,1628.85522072
2012-02-24,1607.45887039,1585.80369498
2012-02-23,1618.87279154,1632.90288668
2012-02-22,1687.36888784,1716.60764648
2012-02-21,1668.16616273,1658.09229636
2012-02-17,1724.70950752,1736.18230709
2012-02-16,1649.08496299,1662.94603314
2012-02-15,1592.91252586,1578.62159208
2012-02-14,1657.68166457,1640.41888444
2012-02-13,1579.26335274,1622.44179399
2012-02-10,1637.89412192,1621.50776215
2012-02-09,1682.21795554,1703.79348663
2012-02-08,1640.79901511,1591.70824703
2012-02-07,1622.74932284,1620.88765896
2012-02-06,1607.33725986,1604.54878015
2012-02-03,1616.0346538,1605.16813467
2012-02-02,1689.91126624,1679.94343786
2012-02-01,1711.84600224,1693.78858834
2012-01-31,1734.29353158,1744.52300431
2012-01-30,1650.48022285,1665.95006017
2012-01-27,1647.02544853,1632.42696895
2012-01-26,1782.70450298,1744.76333386
2012-01-25,1615.37423836,1600.35339632
2012-01-24,1623.27731923,1612.58460648
2012-01-23,1585.15637445,1597.07445466
2012-01-20,1586.84283843,1599.02265826
2012-01-19,1650.86494085,1607.40609306
2012-01-18,1647.70874998,1643.81387831
2012-01-17,1674.9168351,1674.9543827
2012-01-13,1702.12816777,1699.00303939
2012-01-12,1642.943042,1634.61217824
2012-01-11,1680.31155652,1703.8495606
2012-01-10,1676.18854687,1661.96061185
2012-01-09,1655.64334226,1702.86202497
2012-01-06,1612.48370564,1571.80645602
2012-01-05,1614.62738722,1596.87095309
2012-01-04,1702.06510761,1700.44035371
2012-01-03,1653.70620226,1645.15611973
2011-12-30,1640.68478364,1596.44162199
2011-12-29,1598.2675587,1599.64500518
2011-12-28,1693.00606126,1710.05512786
2011-12-27,1609.02427614,1600.60339655
2011-12-23,1707.96752982,1707.11919565
2011-12-22,1658.52656844,1624.87227517
2011-12-21,1734.74171207,1707.43925294
2011-12-20,1663.50746213,1637.92670065
2011-12-19,1696.41600215,1701.71137517
2011-12-16,1679.04059814,1687.35599797
2011-12-15,1731.93712667,1697.26136331
2011-12-14,1665.80294335,1653.67805048
2011-12-13,1757.40611476,1748.21053867
2011-12-12,1739.81536471,1717.28338063
2011-12-09,1675.34280485,1663.69400786
2011-12-08,1638.02545258,1648.65622933
2011-12-07,1812.32444462,1822.85605497
2011-12-06,1696.28433815,1626.14420274
2011-12-05,1701.56272082,1677.79783543
2011-12-02,1694.41247983,1682.39660902
2011-12-01,1655.27882962,1655.97397431
2011-11-30,1758.00638365,1751.67261337
2011-11-29,1750.29434416,1789.1970929
2011-11-28,1676.88803567,1666.06309896
2011-11-25,1647.77689231,1634.61514511
2011-11-23,1656.03974588,1683.99158829
2011-11-22,1711.55392693,1721.90487869
2011-11-21,1694.60792871,1678.99812011
2011-11-18,1682.23903731,1710.30394959
2011-11-17,1743.1159713,1771.70164152
2011-11-16,1700.73678473,1716.37228029
2011-11-15,1700.21435448,1711.55685529
2011-11-14,1620.73109236,1613.15802653
2011-11-11,1630.10328032,1637.56695589
2011-11-10,1654.2396924,1661.16568966
2011-11-09,1655.86958138,1659.26452957
2011-11-08,1689.34425825,1710.35542518
2011-11-07,1678.95366691,1710.75229778
2011-11-04,1635.12737246,1661.01407018
2011-11-03,1688.6077743,1671.26113926
2011-11-02,1697.25397218,1638.51395829
2011-11-01,1641.06529684,1574.58413254
2011-10-31,1645.23828482,1645.18898319
2011-10-28,1679.97729468,1685.39108764
2011-10-27,1689.44331068,1660.49941402
2011-10-26,1691.69637825,1685.85283377
2011-10-25,1739.15201418,1691.06487867
2011-10-24,1682.95016793,1678.18892253
2011-10-21,1697.68369501,1648.42995884
2011-10-20,1641.84406556,1650.57051601
2011-10-19,1727.01956234,1699.94667458
2011-10-18,1810.81955396,1794.88950006
2011-10-17,1773.32379301,1757.35704858
2011-10-14,1763.71503985,1734.31295363
2011-10-13,1789.78258033,1748.39727152
2011-10-12,1774.81483111,1809.678098
2011-10-11,1835.76366204,1864.46306135
2011-10-10,1741.64082057,1703.00670736
2011-10-07,1770.98861593,1788.15382502
2011-10-06,1751.1802627,1687.38886805
2011-10-05,1786.73637088,1756.85435488
2011-10-04,1724.34990786,1728.82984867
2011-10-03,1729.17690385,1735.44011545
2011-09-30,1692.10734638,1701.52511195
2011-09-29,1772.41727079,1764.9797449
2011-09-28,1695.95608754,1705.63302343
2011-09-27,1814.37979515,1848.53210398
2011-09-26,1743.25974571,1743.26326711
2011-09-23,1804.70230039,1750.07021798
2011-09-22,1732.0964771,1718.20656227
2011-09-21,1752.99693715,1733.47362829
2011-09-20,1780.82264849,1745.6051494
2011-09-19,1784.61927163,1749.16134678
2011-09-16,1783.01304765,1828.41781414
2011-09-15,1929.31810415,1972.43943079
2011-09-14,1768.84430046,1744.79966032
2011-09-13,1846.13469739,1877.30613835
2011-09-12,1822.50485777,1839.44414351
2011-09-09,1855.86058095,1853.00783134
2011-09-08,1829.41330796,1838.19571974
2011-09-07,1823.41593701,1840.53237224
2011-09-06,1800.34826022,1785.01527534
2011-09-02,1757.35470824,1732.77644633
2011-09-01,1805.5720495,1785.51901532
2011-08-31,1846.13260459,1847.58460268
2011-08-30,1755.36521521,1765.39640655
2011-08-29,1845.9375965,1839.20451199
2011-08-26,1853.9874968,1882.81466815
2011-08-25,1812.36580928,1823.0725324
2011-08-24,1882.38877655,1871.40457258
2011-08-23,1757.73606529,1770.28963332
2011-08-22,1845.18960776,1817.46206116
2011-08-19,1792.583796,1781.32389014
